event,date,label,image
http://www.wikidata.org/entity/Q6310509,1999-07-28 00:00:00+00:00,July 1999 lunar eclipse,
http://www.wikidata.org/entity/Q967844,1999-09-01 00:00:00+00:00,1999 Russian apartment bombings,
http://www.wikidata.org/entity/Q4598087,1999-12-01 00:00:00+00:00,2000 millennium attack plots,
http://www.wikidata.org/entity/Q1021172,1999-12-29 00:00:00+00:00,Republica oficina the Congo Civil War,
http://www.wikidata.org/entity/Q7143250,2000-01-01 00:00:00+00:00,"Pat Buchanan presidential campaign, 2000",
http://www.wikidata.org/entity/Q7287896,2000-01-01 00:00:00+00:00,"Ralph Nader presidential campaign, 2000",
http://www.wikidata.org/entity/Q5615028,2000-01-01 00:00:00+00:00,Guerrilla phase of the Second Chechen War,
http://www.wikidata.org/entity/Q1572570,2000-01-01 00:00:00+00:00,20th century departures of foreign nationals from Egypt,
http://www.wikidata.org/entity/Q276172,2000-01-01 00:00:00+00:00,Jewish exodus from the Muslim world,
http://www.wikidata.org/entity/Q276172,2000-01-01 00:00:00+00:00,Jewish exodus from the Muslim world,
http://www.wikidata.org/entity/Q28402157,2000-01-01 00:00:00+00:00,"Harry Browne presidential campaign, 2000",
http://www.wikidata.org/entity/Q6155740,2000-01-21 00:00:00+00:00,January 2000 lunar eclipse,
http://www.wikidata.org/entity/Q1859795,2000-02-05 00:00:00+00:00,"solar eclipse of February 5, 2000",
http://www.wikidata.org/entity/Q25345127,2000-04-23 00:00:00+00:00,2000 Easter Sunday tornado outbreak,
http://www.wikidata.org/entity/Q1859810,2000-07-01 00:00:00+00:00,"solar eclipse of July 1, 2000",
http://www.wikidata.org/entity/Q6310515,2000-07-16 00:00:00+00:00,July 2000 lunar eclipse,
http://www.wikidata.org/entity/Q1859159,2000-12-25 00:00:00+00:00,"solar eclipse of December 25, 2000",
http://www.wikidata.org/entity/Q7339072,2000-12-30 00:00:00+00:00,Rizal Day bombings,
http://www.wikidata.org/entity/Q6155742,2001-01-09 00:00:00+00:00,January 2001 lunar eclipse,
http://www.wikidata.org/entity/Q6310517,2001-07-05 00:00:00+00:00,July 2001 lunar eclipse,
http://www.wikidata.org/entity/Q4197394,2001-07-25 00:00:00+00:00,Ignatāne v. Latvia,
http://www.wikidata.org/entity/Q1131426,2001-12-14 00:00:00+00:00,"solar eclipse of December 14, 2001",
http://www.wikidata.org/entity/Q5248964,2001-12-30 00:00:00+00:00,December 2001 lunar eclipse,
http://www.wikidata.org/entity/Q4367670,2002-04-09 00:00:00+00:00,Podkolzina v. Latvia,
http://www.wikidata.org/entity/Q16000847,2002-05-26 00:00:00+00:00,May 2002 lunar eclipse,
http://www.wikidata.org/entity/Q6312051,2002-06-24 00:00:00+00:00,June 2002 lunar eclipse,
http://www.wikidata.org/entity/Q16000849,2002-11-20 00:00:00+00:00,November 2002 lunar eclipse,
http://www.wikidata.org/entity/Q2896313,2002-11-28 00:00:00+00:00,2002 Mombasa attacks,
http://www.wikidata.org/entity/Q129254933,2003-03-23 00:00:00+00:00,Umehara ga kimeta,
http://www.wikidata.org/entity/Q3316780,2003-05-01 00:00:00+00:00,Mission Accomplished speech,
http://www.wikidata.org/entity/Q841551,2003-05-31 00:00:00+00:00,"solar eclipse of May 31, 2003",
http://www.wikidata.org/entity/Q1157002,2003-06-26 00:00:00+00:00,Lawrence v. Texas,
http://www.wikidata.org/entity/Q4423407,2003-10-09 00:00:00+00:00,Slivenko v. Latvia,
http://www.wikidata.org/entity/Q104861079,2003-10-22 00:00:00+00:00,Funeral of Alija Izetbegović,
http://www.wikidata.org/entity/Q1516937,2003-11-23 00:00:00+00:00,"solar eclipse of November 23, 2003",
http://www.wikidata.org/entity/Q7287898,2004-01-01 00:00:00+00:00,"Ralph Nader presidential campaign, 2004",
http://www.wikidata.org/entity/Q28221474,2004-01-01 00:00:00+00:00,"Michael Badnarik presidential campaign, 2004",
http://www.wikidata.org/entity/Q1144023,2004-04-19 00:00:00+00:00,"solar eclipse of April 19, 2004",
http://www.wikidata.org/entity/Q2824353,2004-05-01 00:00:00+00:00,accession of Malta to the European Union,
http://www.wikidata.org/entity/Q9008830,2004-05-01 00:00:00+00:00,accession of Poland to the European Union,
http://www.wikidata.org/entity/Q2824366,2004-05-01 00:00:00+00:00,accession of Slovenia to the European Union,
http://www.wikidata.org/entity/Q2824365,2004-05-01 00:00:00+00:00,accession of Slovakia to the European Union,
http://www.wikidata.org/entity/Q2824363,2004-05-01 00:00:00+00:00,accession of Czech Republic to the European Union,
http://www.wikidata.org/entity/Q2824359,2004-05-01 00:00:00+00:00,accession of Hungary to the European Union,
http://www.wikidata.org/entity/Q2824361,2004-05-01 00:00:00+00:00,accession of Lithuania to the European Union,
http://www.wikidata.org/entity/Q2824357,2004-05-01 00:00:00+00:00,accession of Estonia to the European Union,
http://www.wikidata.org/entity/Q2824351,2004-05-01 00:00:00+00:00,accession of Cyprus to the European Union,
http://www.wikidata.org/entity/Q1230874,2004-05-01 00:00:00+00:00,2004 enlargement of the European Union,
http://www.wikidata.org/entity/Q2824362,2004-05-01 00:00:00+00:00,accession of Latvia to the European Union,
http://www.wikidata.org/entity/Q1144034,2004-10-14 00:00:00+00:00,"solar eclipse of October 14, 2004",
http://www.wikidata.org/entity/Q7076910,2004-10-28 00:00:00+00:00,October 2004 lunar eclipse,
http://www.wikidata.org/entity/Q7570228,2005-01-01 00:00:00+00:00,Southern Ontario Tornado Outbreak of 2005,
http://www.wikidata.org/entity/Q842380,2005-01-09 00:00:00+00:00,Second Sudanese Civil War,
http://www.wikidata.org/entity/Q473566,2005-04-08 00:00:00+00:00,"solar eclipse of April 8, 2005",
http://www.wikidata.org/entity/Q16000859,2005-04-24 00:00:00+00:00,April 2005 lunar eclipse,
http://www.wikidata.org/entity/Q196122,2005-08-01 00:00:00+00:00,Israeli disengagement from Gaza,
http://www.wikidata.org/entity/Q2594536,2005-08-31 00:00:00+00:00,2005 Baghdad bridge stampede,
http://www.wikidata.org/entity/Q1544831,2005-11-22 00:00:00+00:00,Mangold v Helm,
http://www.wikidata.org/entity/Q945700,2005-12-18 00:00:00+00:00,Chad–Sudan Conflict,
http://www.wikidata.org/entity/Q719305,2006-01-01 00:00:00+00:00,Calciopoli,
http://www.wikidata.org/entity/Q17183365,2006-02-22 00:00:00+00:00,Iraqi Civil War of 2006–2008,
http://www.wikidata.org/entity/Q934366,2006-03-29 00:00:00+00:00,"Solar eclipse of March 29, 2006",
http://www.wikidata.org/entity/Q386634,2006-05-26 00:00:00+00:00,Őszöd speech,
http://www.wikidata.org/entity/Q595064,2006-09-12 00:00:00+00:00,Regensburg lecture,
http://www.wikidata.org/entity/Q8872,2006-09-20 00:00:00+00:00,2006 Chávez speech at the United Nations,
http://www.wikidata.org/entity/Q492942,2006-09-22 00:00:00+00:00,solar eclipse of September 22 2006,
http://www.wikidata.org/entity/Q2002975,2006-11-21 00:00:00+00:00,Nepalese Civil War,
http://www.wikidata.org/entity/Q3090984,2006-12-30 00:00:00+00:00,death and state funeral of Gerald Ford,
http://www.wikidata.org/entity/Q13580134,2007-01-01 00:00:00+00:00,accession of Bulgaria to the European Union,
http://www.wikidata.org/entity/Q23609046,2007-01-01 00:00:00+00:00,2007 enlargement of the European Union,
http://www.wikidata.org/entity/Q23609046,2007-01-01 00:00:00+00:00,2007 enlargement of the European Union,
http://www.wikidata.org/entity/Q1970772,2007-01-01 00:00:00+00:00,accession of Romania to the European Union,
http://www.wikidata.org/entity/Q13580134,2007-01-01 00:00:00+00:00,accession of Bulgaria to the European Union,
http://www.wikidata.org/entity/Q1970772,2007-01-01 00:00:00+00:00,accession of Romania to the European Union,
http://www.wikidata.org/entity/Q4310096,2007-02-10 00:00:00+00:00,2007 Munich speech of Vladimir Putin,
http://www.wikidata.org/entity/Q1144017,2007-03-19 00:00:00+00:00,"solar eclipse of March 19, 2007",
http://www.wikidata.org/entity/Q10292592,2007-07-21 00:00:00+00:00,Insurgency in Ingushetia,
http://www.wikidata.org/entity/Q28000931,2007-07-26 00:00:00+00:00,Nicolas Sarkozy Dakar address,
http://www.wikidata.org/entity/Q12061400,2007-08-28 00:00:00+00:00,August 2007 lunar eclipse,
http://www.wikidata.org/entity/Q1145898,2007-09-11 00:00:00+00:00,"solar eclipse of September 11, 2007",
http://www.wikidata.org/entity/Q7608918,2008-01-01 00:00:00+00:00,"Stephen Colbert presidential campaign, 2008",
http://www.wikidata.org/entity/Q7287899,2008-01-01 00:00:00+00:00,"Ralph Nader presidential campaign, 2008",
http://www.wikidata.org/entity/Q16164654,2008-01-01 00:00:00+00:00,"Bob Barr presidential campaign, 2008",
http://www.wikidata.org/entity/Q5115343,2008-01-01 00:00:00+00:00,"Chuck Baldwin presidential campaign, 2008",
http://www.wikidata.org/entity/Q249308,2008-02-07 00:00:00+00:00,"solar eclipse of February 7, 2008",
http://www.wikidata.org/entity/Q29957041,2008-05-12 00:00:00+00:00,WannaCry ransomware attack,
http://www.wikidata.org/entity/Q4611790,2008-08-16 00:00:00+00:00,2008 Poland tornado outbreak,
http://www.wikidata.org/entity/Q4858116,2008-11-04 00:00:00+00:00,"Barack Obama election victory speech, 2008",
http://www.wikidata.org/entity/Q76421,2008-11-26 00:00:00+00:00,26/11 Mumbai attacks,
http://www.wikidata.org/entity/Q1556090,2009-01-26 00:00:00+00:00,"solar eclipse of January 26, 2009",
http://www.wikidata.org/entity/Q1052332,2009-01-31 00:00:00+00:00,Somali Civil War 2009-present,
http://www.wikidata.org/entity/Q2047238,2009-02-18 00:00:00+00:00,Andrejeva v. Latvia,
http://www.wikidata.org/entity/Q276506,2009-07-22 00:00:00+00:00,"solar eclipse of July 22, 2009",
http://www.wikidata.org/entity/Q7570230,2009-08-20 00:00:00+00:00,Southern Ontario Tornado Outbreak of 2009,
http://www.wikidata.org/entity/Q2093641,2010-10-28 00:00:00+00:00,Raihman v. Latvia,
http://www.wikidata.org/entity/Q33761,2010-12-17 00:00:00+00:00,Arab Spring,
http://www.wikidata.org/entity/Q1164503,2011-01-04 00:00:00+00:00,"solar eclipse of January 4, 2011",
http://www.wikidata.org/entity/Q4621984,2011-06-01 00:00:00+00:00,2011 New England tornado outbreak,
http://www.wikidata.org/entity/Q1783532,2011-06-01 00:00:00+00:00,"solar eclipse of June 1, 2011",
http://www.wikidata.org/entity/Q5247275,2011-08-01 00:00:00+00:00,death and state funeral of Jack Layton,
http://www.wikidata.org/entity/Q1329886,2011-11-25 00:00:00+00:00,"solar eclipse of November 25, 2011",
http://www.wikidata.org/entity/Q168329,2011-12-15 00:00:00+00:00,Cambodian–Thai border dispute,
http://www.wikidata.org/entity/Q7933768,2012-01-01 00:00:00+00:00,"Virgil Goode presidential campaign, 2012",
http://www.wikidata.org/entity/Q16988110,2012-01-01 00:00:00+00:00,"Jill Stein presidential campaign, 2012",
http://www.wikidata.org/entity/Q17012849,2012-01-01 00:00:00+00:00,"Stewart Alexander presidential campaign, 2012",
http://www.wikidata.org/entity/Q2946372,2012-01-16 00:00:00+00:00,Mali War,
http://www.wikidata.org/entity/Q4352804,2012-01-24 00:00:00+00:00,2012 State of the Union Address,
http://www.wikidata.org/entity/Q4812685,2012-02-24 00:00:00+00:00,Atala Riffo and Daughters v. Chile,
http://www.wikidata.org/entity/Q17014032,2012-10-09 00:00:00+00:00,misogyny speech,
http://www.wikidata.org/entity/Q51414,2012-11-13 00:00:00+00:00,"solar eclipse of November 13, 2012",
http://www.wikidata.org/entity/Q20065169,2013-01-01 00:00:00+00:00,"Alexei Navalny mayoral campaign, 2013",
http://www.wikidata.org/entity/Q9285073,2013-05-25 00:00:00+00:00,May 2013 lunar eclipse,
http://www.wikidata.org/entity/Q748162,2013-07-01 00:00:00+00:00,2013 enlargement of the European Union,
http://www.wikidata.org/entity/Q748162,2013-07-01 00:00:00+00:00,2013 enlargement of the European Union,
http://www.wikidata.org/entity/Q5817055,2013-10-18 00:00:00+00:00,October 2013 lunar eclipse,
http://www.wikidata.org/entity/Q1304184,2013-11-03 00:00:00+00:00,"solar eclipse of November 3, 2013",
http://www.wikidata.org/entity/Q18342268,2014-01-01 00:00:00+00:00,2014 Valdai speech of Vladimir Putin,
http://www.wikidata.org/entity/Q30907052,2014-01-01 00:00:00+00:00,La Salida,
http://www.wikidata.org/entity/Q15963807,2014-01-01 00:00:00+00:00,Crimean speech of Vladimir Putin,
http://www.wikidata.org/entity/Q2063825,2014-04-29 00:00:00+00:00,"solar eclipse of April 29, 2014",
http://www.wikidata.org/entity/Q209965,2014-05-01 00:00:00+00:00,Casamance conflict,
http://www.wikidata.org/entity/Q24185572,2014-08-04 00:00:00+00:00,Death of Ms Dhu,
http://www.wikidata.org/entity/Q19686631,2014-09-16 00:00:00+00:00,Yemeni civil war,
http://www.wikidata.org/entity/Q1580486,2014-10-23 00:00:00+00:00,"solar eclipse of October 23, 2014",
http://www.wikidata.org/entity/Q23023105,2014-11-11 00:00:00+00:00,State funeral of Michael Sata,
http://www.wikidata.org/entity/Q20643756,2015-01-01 00:00:00+00:00,"Endorsements in the Greek bailout referendum, 2015",
http://www.wikidata.org/entity/Q22686517,2015-01-01 00:00:00+00:00,September 2015 Marib Toshka missile attack,
http://www.wikidata.org/entity/Q60372,2015-03-20 00:00:00+00:00,"solar eclipse of March 20, 2015",
http://www.wikidata.org/entity/Q60372,2015-03-20 00:00:00+00:00,"solar eclipse of March 20, 2015",
http://www.wikidata.org/entity/Q20709325,2015-07-13 00:00:00+00:00,death of Sandra Bland,
http://www.wikidata.org/entity/Q21007721,2015-09-24 00:00:00+00:00,2015 Mina stampede,
http://www.wikidata.org/entity/Q5817057,2015-09-28 00:00:00+00:00,September 2015 lunar eclipse,
http://www.wikidata.org/entity/Q21479779,2015-11-13 00:00:00+00:00,November 2015 Paris attacks,
http://www.wikidata.org/entity/Q23808401,2016-01-01 00:00:00+00:00,"Rodrigo Duterte presidential campaign, 2016",
http://www.wikidata.org/entity/Q23048209,2016-02-01 00:00:00+00:00,Bangladesh Bank heist,
http://www.wikidata.org/entity/Q1549112,2016-03-09 00:00:00+00:00,"solar eclipse of March 9, 2016",
http://www.wikidata.org/entity/Q6756800,2016-03-23 00:00:00+00:00,March 2016 lunar eclipse,
http://www.wikidata.org/entity/Q26213488,2016-07-19 00:00:00+00:00,death of Adama Traoré,
http://www.wikidata.org/entity/Q4820591,2016-08-18 00:00:00+00:00,August 2016 lunar eclipse,
http://www.wikidata.org/entity/Q1314098,2016-09-01 00:00:00+00:00,"solar eclipse of September 1, 2016",
http://www.wikidata.org/entity/Q7452183,2016-09-16 00:00:00+00:00,September 2016 lunar eclipse,
http://www.wikidata.org/entity/Q29062197,2017-01-01 00:00:00+00:00,2017 Turkish constitutional referendum 'No' campaign,
http://www.wikidata.org/entity/Q29688823,2017-01-01 00:00:00+00:00,"Mostafa Hashemitaba presidential campaign, 2017",
http://www.wikidata.org/entity/Q29062813,2017-01-01 00:00:00+00:00,2017 Turkish constitutional referendum 'Yes' campaign,
http://www.wikidata.org/entity/Q5439831,2017-02-11 00:00:00+00:00,February 2017 lunar eclipse,
http://www.wikidata.org/entity/Q28854696,2017-02-28 00:00:00+00:00,"Donald Trump speech to joint session of Congress, February 2017",
http://www.wikidata.org/entity/Q29884942,2017-05-09 00:00:00+00:00,dismissal of FBI Director James Comey,
http://www.wikidata.org/entity/Q4820594,2017-08-07 00:00:00+00:00,August 2017 lunar eclipse,
http://www.wikidata.org/entity/Q57733503,2018-01-01 00:00:00+00:00,Museum of Pizza,
http://www.wikidata.org/entity/Q6155803,2018-01-31 00:00:00+00:00,January 2018 lunar eclipse,
http://www.wikidata.org/entity/Q609193,2018-02-15 00:00:00+00:00,"solar eclipse of February 15, 2018",
http://www.wikidata.org/entity/Q2301896,2018-07-13 00:00:00+00:00,"solar eclipse of July 13, 2018",
http://www.wikidata.org/entity/Q1029040,2018-08-11 00:00:00+00:00,"solar eclipse of August 11, 2018",
http://www.wikidata.org/entity/Q59344430,2018-12-05 00:00:00+00:00,death and state funeral of George H. W. Bush,
http://www.wikidata.org/entity/Q978836,2019-01-06 00:00:00+00:00,"solar eclipse of January 6, 2019",
http://www.wikidata.org/entity/Q60534340,2019-01-08 00:00:00+00:00,January 2019 Oval Office address,
http://www.wikidata.org/entity/Q6155802,2019-01-21 00:00:00+00:00,January 2019 lunar eclipse,
http://www.wikidata.org/entity/Q61963712,2019-03-03 00:00:00+00:00,"Tornado outbreak of March 3, 2019",
http://www.wikidata.org/entity/Q1368046,2019-07-02 00:00:00+00:00,"solar eclipse of July 2, 2019",
http://www.wikidata.org/entity/Q6310606,2019-07-16 00:00:00+00:00,July 2019 lunar eclipse,
http://www.wikidata.org/entity/Q66744666,2019-08-10 00:00:00+00:00,death of Jeffrey Epstein,
http://www.wikidata.org/entity/Q74040572,2019-11-04 00:00:00+00:00,death of Chow Tsz-lok,
